"domainhistory","url","rating","forwardSecrecy"
21222,"www.lehibou.com","A+","4"
24063,"binaryparadox.net","A+","4"
37740,"hirevisor.com","A+","2"
12796,"onpoppub.com","A+","4"
48225,"login.mail.com","A+","2"
12799,"nebula-uk.krolldiscovery.com","A+","4"
21234,"cloud.fd-net.ch","A+","4"
9987,"mexa-lux.ru","A+","2"
22721,"mediamarkt.pl","A+","4"
46265,"pilv.rkas.ee","A+","4"
20770,"ludikovsky.name","A+","4"
3312,"lodge-rototuna.lightwirevoice.com","A+","4"
46269,"admin.trac.jobs","A+","4"
12798,"fast.com","A+","2"
64106,"josephrowntreetheatre.co.uk","A+","4"
424,"pomelove.com","A+","2"
64113,"casjay.recipes","A+","4"
46286,"www.symfix.it","A+","4"
64119,"sqldb.us","A+","4"
48269,"myaxa.axa.ch","A+","2"
62394,"zurgl.com","A+","4"
3441,"koarmatim.tnial.mil.id","A+","4"
42237,"vibroboy.hd.free.fr","A+","4"
21300,"owncloud.org","A+","4"
24085,"mail.clewear.ru","A+","4"
24092,"www.lesorres.com","A+","2"
64130,"www.filebox-solution.com","A+","4"
46298,"www.cnpvita.it","A+","4"
64135,"autotiket.com","A+","4"
21231,"sandro.mathys.io","A+","4"
31827,"directory-te.mybankpayments.eu","A+","4"
3141,"suche.org","A+","4"
64143,"digitaldj.net","A+","null"
46314,"realtimeboard.com","A+","2"
38153,"24webservice.nl","A+","4"
46325,"www.emmconsole.com","A+","4"
46321,"www.apptec360.com","A+","4"
64154,"access.sso.ipplatform.com","A+","4"
24118,"demo.officespacesoftware.com","A+","4"
34505,"wf-automation-universe.wdesk.org","A+","4"
64159,"acul.me","A+","4"
24093,"api.futureadvisor.com","A+","2"
48264,"huislaw.com","A+","2"
48261,"www.hiv.gov","A+","4"
64167,"surendettement-gse.banque-france.fr","A+","4"
21338,"uta-upload.datev.de","A+","4"
34282,"richeyweb.com","A+","4"
21087,"toalmasikolbasz.hu","A+","2"
46342,"polycom.sabacloud.com","A+","2"
42227,"librelamp.com","A+","4"
64182,"geladinhogourmet.com.br","A+","4"
64181,"snohetta.com","A+","4"
46330,"devmind.io","A+","4"
46341,"www.ede.nl","A+","4"
21341,"www.okart.com.ua","A+","4"
4297,"kinderbasar-luhe.de","A+","4"
24130,"cryptolosophy.io","A+","4"
64191,"test.asv.lu","A+","4"
21156,"thehive.mywire.org","A+","4"
1078,"pulse.cio.gov","A+","2"
61380,"api.peakon.com","A+","2"
21353,"www.mijnhelicon.nl","A+","4"
21355,"helicon.educus.nl","A+","4"
46371,"chaospott.de","A+","4"
21412,"pogudo.org","A+","4"
12836,"codingworksample.io","A+","4"
21618,"aswaja.dev.cloudwings.io","A+","4"
21442,"grimmis-fun-factory.de","A+","4"
21444,"paytoday.co.th","A+","2"
24410,"redmine.propertypanorama.com","A+","4"
13410,"www.yum0.cn","A+","4"
3333,"wordpress.com","A+","2"
15161,"cloud.jeroendeneef.com","A+","4"
21471,"app.sportclubby.com","A+","2"
1670,"desktop.dsljb.nl","A+","4"
64224,"ib.dnb.lv","A+","4"
46422,"mail.ratnerprestia.com","A+","4"
3334,"ringo-12.com","A+","4"
6762,"www.franceinter.fr","A+","4"
12857,"teachmeplease.ru","A+","4"
46468,"catalunya.podemos.info","A+","4"
12864,"elmir.ua","A+","2"
38581,"www.skynethk.com","A+","4"
6462,"vinreport.io","A+","4"
21509,"www.golser.info","A+","4"
6998,"przepiorka.de","A+","4"
21554,"api2.beta.cloudwings.io","A+","2"
46490,"sputniksmi.ru","A+","2"
46486,"ivanovolive.ru","A+","2"
12170,"app.airmatrix.info","A+","4"
12878,"login.truasset.com","A+","4"
64268,"biberach-riss.de","A+","4"
12880,"www.partenairescroixrouge.ca","A+","4"
44827,"gate-ru1.fxclub.org","A+","4"
46509,"ihealthlabs.eu","A+","4"
21560,"www.cloudwings.io","A+","null"
21553,"cloudwings.io","A+","null"
22721,"mediamarkt.pl","A+","4"
64275,"evs.ipsos.se","A+","2"
21549,"ubuntudanmark.dk","A+","4"
21616,"freshmen.dev.cloudwings.io","A+","4"
21572,"api5.cloudwings.io","A+","2"
21563,"api1.cloudwings.io","A+","2"
46530,"liberty.garmin.com","A+","2"
21581,"www.ijugo.net","A+","2"
24250,"gpowerhost.com","A+","4"
1772,"curl.haxx.se","A+","4"
21578,"musaned.com.sa","A+","4"
21583,"shake2buy.com","A+","2"
46545,"www.ozessay.com.au","A+","2"
21562,"api2.cloudwings.io","A+","2"
2027,"www.criminal-attorney.ru","A+","4"
21575,"ijugo.net","A+","2"
21586,"admin-ch.smartclass.technology","A+","4"
21582,"www.shake2buy.com","A+","2"
48286,"scanmyessay.com","A+","2"
21569,"api7.cloudwings.io","A+","2"
12902,"croirelib.com","A+","4"
46557,"flipserver.hopto.org","A+","4"
46569,"crowi.ipfactory.pw","A+","4"
21606,"api3.dev.cloudwings.io","A+","4"
21612,"portal.dev.cloudwings.io","A+","4"
21609,"dev.shake2buy.com","A+","4"
64322,"surendettement.banque-france.fr","A+","4"
64328,"mbank.notoria.pl","A+","2"
6578,"packages.debian.org","A+","4"
21602,"crm.megasport.ua","A+","2"
21605,"api4.dev.cloudwings.io","A+","4"
64335,"devklog.net","A+","4"
46616,"raffle.royalvoluntaryservice.org.uk","A+","4"
48755,"www2.unasus.gov.br","A+","4"
22869,"microbiote-insectes-vecteurs.group","A+","4"
64348,"ggirotto.com","A+","4"
21644,"nnconsultant.ro","A+","2"
21156,"thehive.mywire.org","A+","4"
44376,"fins.money","A+","2"
854,"aaronhorler.com","A+","4"
22271,"portal.beta.starleaf.com","A+","4"
21637,"careers.health.govt.nz","A+","2"
3355,"zoho.com","A+","2"
21670,"vuigamevui.com","A+","4"
64373,"www.anyquestions.co.nz","A+","2"
12912,"webc4.ca.fluencyfortranscription.com","A+","2"
46597,"www.culemborg.nl","A+","2"
64377,"xen.applefcu.org","A+","2"
21674,"my.paygateway.ru","A+","null"
48337,"luzicka39.cz","A+","4"
48336,"lisabriefe.fam24.de","A+","4"
46630,"www.lighttpd.net","A+","4"
21734,"alphastreet.com","A+","4"
1681,"scorp13.com","A+","4"
21744,"ucuzabilet.com","A+","4"
246,"buyspeed.opd.cuyahogacounty.us","A+","4"
2174,"mail.de","A+","4"
48351,"data.gov.bc.ca","A+","4"
5269,"support.cyberinc.com","A+","2"
64402,"ssl.comodo.com","A+","4"
46663,"parking.hkairport-sqcc.com","A+","2"
5701,"fflakmining.com","A+","4"
46666,"youbora.nicepeopleatwork.com","A+","4"
27131,"lenta.ge","A+","4"
21771,"www.bkk-scheufelen.de","A+","4"
21786,"icnseo.com","A+","4"
24339,"compare.com","A+","2"
46697,"www.ferchau.com","A+","2"
46691,"wallarm.com","A+","4"
2850,"www.elster.de","A+","4"
46707,"charakato.com","A+","4"
3359,"launchpad.cuberider.com","A+","4"
21722,"advancedanathema.it","A+","4"
24351,"ore.spongepowered.org","A+","4"
21802,"www.ubermetrics-technologies.com","A+","2"
12941,"bitpetite.com","A+","4"
21825,"calendar.zoho.com","A+","2"
3141,"suche.org","A+","4"
12952,"www.concursolutions.com","A+","2"
46712,"api.wallarm.com","A+","4"
46738,"shellshock.eu","A+","4"
48386,"nevoxo.com","A+","4"
21838,"maritim.go.id","A+","4"
24358,"davidrhie.com","A+","4"
21849,"guidedselling.net","A+","2"
17785,"tokiori-brg.jp","A+","4"
5522,"thephonecaseplace.com","A+","2"
21897,"www.cyberathack.com","A+","4"
24379,"particulier.edf.fr","A+","4"
21885,"paranoidsecurity.nl","A+","4"
21911,"inventory.zoho.com","A+","2"
21918,"www.emp.com.br","A+","4"
25497,"wikipedia.org","A+","4"
48409,"dev.samsungcheckout.com","A+","2"
46739,"correo.solucionbpo.com","A+","4"
46787,"list.wrlc.org","A+","4"
21912,"scholierenverkiezingen.nl","A+","4"
24386,"der.internethering.de","A+","4"
24375,"www.linkchilla.com","A+","2"
46796,"fsgchernex.ch","A+","4"
21875,"webmail.zaclys.net","A+","4"
44437,"douban.com","A+","4"
21936,"owncloud.lunabox.de","A+","4"
21960,"www.audio-collections.com","A+","4"
24243,"dev.biletler.com","A+","4"
48594,"www1.npd.healthnow.io","A+","4"
30601,"app.thincats.com","A+","4"
37343,"konklone.com","A+","4"
46836,"acuityscheduling.com","A+","2"
21674,"my.paygateway.ru","A+","2"
24410,"redmine.propertypanorama.com","A+","4"
64500,"remaptuning.de","A+","4"
64501,"paste.lseitz.de","A+","4"
22270,"portal.starleaf.com","A+","4"
64503,"test.aaalifedesk.com","A+","4"
64504,"www.auto-motor.at","A+","4"
3362,"navigate.navitas.com","A+","4"
12969,"technicalsupport.tennantco.com","A+","4"
6836,"news.detik.com","A+","2"
19923,"secure.stage.paygateway.ru","A+","4"
22012,"cajasturdirecto.cajastur.es","A+","4"
6856,"pfvervoer.nl","A+","4"
24427,"thinkindifferent.net","A+","4"
6853,"countrybank.com","A+","4"
22029,"www.jieyunhaoche.com","A+","2"
24273,"www.usaa.com","A+","2"
6861,"integration.scc.co.uk","A+","4"
64535,"u01.vidzi.tv","A+","4"
22077,"test.oppwa.com","A+","4"
24441,"yingatech.com","A+","4"
46914,"firstreply.com","A+","4"
22086,"simulation.com.tw","A+","4"
6859,"login.tkppensioen.nl","A+","4"
22111,"login.sso.sparkassenverlag.de","A+","2"
22101,"www.geekgit.com","A+","2"
22094,"mofibo.com","A+","4"
22107,"www.alboidonei.sanita.it","A+","4"
22128,"balcarraslearning.com","A+","4"
6867,"www.citizenbank.com","A+","4"
64561,"www.pulse-commerce.com","A+","2"
22116,"gate2play.ctpe.info","A+","4"
21674,"my.paygateway.ru","A+","2"
46944,"developer.microsoft.com","A+","2"
6857,"test.ngkheerenveen.nl","A+","4"
64562,"dc1-viis-win12.multiplex.ua","A+","4"
21674,"my.paygateway.ru","A+","2"
24237,"www.toall.net.co","A+","4"
22165,"motiveingang.axelspringer.de","A+","4"
47000,"titiansgirlphotography.com","A+","2"
24481,"in.cloud.rt.ru","A+","2"
22202,"ds.viewpoint.ba","A+","2"
22885,"ilya.pp.ua","A+","4"
52632,"laubacher.io","A+","4"
22205,"ds-stage.viewpoint.ba","A+","2"
6880,"onlinebanking.campusfederal.org","A+","4"
46885,"cloud.vofficeonline.com","A+","4"
47022,"marseille-danse-academy.fr","A+","4"
11255,"tranemo.se","A+","4"
16957,"skola.smartcity.cz","A+","4"
18998,"chat.blackspot.me","A+","4"
22231,"manage.digitalfyre.com","A+","4"
13027,"www.srv17.fdhost.nl","A+","4"
5843,"www.isabella-schuetz.com","A+","4"
13032,"enfs.es","A+","4"
69333,"www.verbavoice.net","A+","4"
3393,"mail.zoho.eu","A+","2"
24497,"www.mcronse.de","A+","4"
64630,"appaccess2.lhsystems.com","A+","4"
13024,"izapromplus.ru","A+","2"
3238,"nextcloud.followyourdestination.com","A+","4"
24186,"sip.eng.uci.edu","A+","4"
13037,"store.bitdefender.com","A+","4"
38797,"shop2.scw.com","A+","4"
47059,"www.sam.gov","A+","4"
64646,"firstwire.market","A+","4"
925,"bosen.net","A+","4"
6858,"ngkheerenveen.nl","A+","4"
24517,"hdtvprofessor.com","A+","4"
47065,"cc2.catonetworks.com","A+","2"
6855,"www.tkppensioen.nl","A+","4"
22298,"www.app.bainbridgehealth.com","A+","4"
29686,"secure.carlsonwagonlit.ca","A+","4"
64654,"vrpourtous.com","A+","4"
24237,"www.toall.net.co","A+","4"
22198,"www-dev5.skyvalet.com","A+","null"
22239,"www-dev5.skyvalet.fr","A+","4"
64663,"draser.co.uk","A+","4"
22295,"api.enquos.com","A+","4"
3403,"direct.panasonic.com.my","A+","4"
22436,"mail.com","A+","2"
64662,"quintevents.com","A+","4"
47086,"ole.dev.gateway.zup.me","A+","2"
44657,"prp.at.cegeka.com","A+","4"
22198,"www-dev5.skyvalet.com","A+","4"
24531,"meet.zoho.com","A+","2"
22335,"go.scoutrfp.com","A+","null"
48595,"buildkite.com","A+","2"
22359,"docs.inetsoftware.de","A+","4"
22371,"ajeer.com.sa","A+","4"
1705,"italianshoemanufacturers.com","A+","4"
64676,"cloud.bvandenbrink.nl","A+","4"
47142,"www.nordea.fi","A+","2"
24552,"www.gmx.at","A+","2"
22395,"shortrec.lerelais.org","A+","4"
64686,"accounting.outsourcing.com.ua","A+","2"
46366,"sawyer.com","A+","4"
47152,"studio-darkside-hamburg.com","A+","4"
34703,"www.fnetcloud.de","A+","4"
22430,"gmx.com","A+","2"
1704,"owncloud.omanenterprises.com","A+","4"
22394,"qa.vouchdog.com","A+","4"
24562,"beta-portal.acp.accenture.com","A+","4"
22419,"coinmate.io","A+","2"
66690,"events.brown.edu","A+","4"
66697,"today.brown.edu","A+","4"
64710,"git.stikonas.eu","A+","4"
64715,"kosheleck.ru","A+","4"
47183,"www.essen-nord.de","A+","4"
64721,"codedad.net","A+","4"
47202,"www.jeffsanders.com","A+","2"
48594,"www1.npd.healthnow.io","A+","4"
47183,"www.essen-nord.de","A+","4"
22434,"www.somfy.co.uk","A+","2"
13091,"externe.chur.ch","A+","4"
48654,"skin-laser-imaging.org","A+","4"
22497,"adminsecure.donorschoose.org","A+","2"
47218,"ncbox.c-rieger.de","A+","4"
6901,"bititrain.com","A+","2"
22478,"capelleaandenijssel.nl","A+","2"
48772,"answers.microsoft.com","A+","2"
47220,"mrlile.com","A+","2"
22488,"gatewayapi.com","A+","4"
24603,"www.quest-realty.com","A+","2"
43101,"saucelabs.com","A+","4"
13097,"lehrer.chur.ch","A+","4"
47241,"lacortinaroja.com","A+","2"
47215,"test2.completetournaments.com","A+","4"
48666,"check.itz.agrilog.jp","A+","4"
24610,"www.uniroomie.co.uk","A+","4"
47153,"sbox.jrelax.com","A+","4"
47253,"muttville.org","A+","4"
22580,"my.artik.cloud","A+","4"
7565,"soundbridge.io","A+","4"
47257,"khenphim.com","A+","4"
22550,"demonreeper.com","A+","4"
3413,"byeskille.no","A+","4"
3232,"store.pluribusgames.com","A+","4"
48681,"secure.services.catchgroup.com.au","A+","4"
18984,"uat.banking.icsaas.equifax.com","A+","4"
28435,"lesterchan.net","A+","4"
47292,"martinpaljak.net","A+","4"
64793,"speedsrv.singnet.com.sg","A+","4"
705,"firefore.com","A+","2"
24627,"macgamerhq.com","A+","4"
3417,"hk.dbs.com","A+","4"
2027,"www.criminal-attorney.ru","A+","4"
22608,"redo.com.ua","A+","4"
47314,"cryptolocator.com","A+","4"
47321,"www.amazon.fr","A+","2"
48690,"lucascantor.com","A+","4"
64806,"rkltoitures.be","A+","null"
13040,"paramountutility.com","A+","4"
8679,"www.stuurjerekening.nl","A+","4"
13133,"munx.ibchur.ch","A+","4"
64808,"static-ssl.kundo.se","A+","2"
1078,"pulse.cio.gov","A+","2"
47367,"home.spencergreen.net","A+","4"
13145,"coloradobyte.com","A+","4"
24693,"mail.kitsuna.net","A+","4"
22666,"www.bowa-medical.com","A+","4"
48704,"docs.staging.openwallet.io","A+","2"
24705,"digilocker.gov.in","A+","4"
47286,"bugzilla.pluribusgames.com","A+","4"
24712,"harry.supportgroup.com","A+","4"
64834,"isom.okte.sk","A+","2"
64841,"grape.valst.net","A+","2"
24711,"www.brazilpartneruniversity.com","A+","4"
47399,"bintray.com","A+","2"
48734,"bornhack.dk","A+","4"
64846,"xcerve.ddns.net","A+","4"
22780,"www.takeamex.com","A+","2"
15778,"www.cosirex.com","A+","4"
64860,"home.claylevering.com","A+","4"
13139,"www.ulabox.com","A+","4"
22648,"beta.specialoellen.dk","A+","4"
13159,"ddi.animus.technology","A+","4"
47292,"martinpaljak.net","A+","4"
22746,"qa2.otsukadigital.com","A+","4"
22213,"secure.paygateway.ru","A+","2"
6929,"user2.callsign.com","A+","2"
46787,"list.wrlc.org","A+","4"
47439,"superbuynow.com","A+","4"
47286,"bugzilla.pluribusgames.com","A+","4"
47445,"veblr.com","A+","4"
22768,"fst.exempelmyndigheten.se","A+","4"
15778,"www.cosirex.com","A+","4"
47292,"martinpaljak.net","A+","4"
47450,"apply.grad.arizona.edu","A+","4"
13150,"www.vggts.gdn","A+","4"
24750,"www.priceselfstorage.com","A+","4"
24751,"prediscussions.zohopublic.com","A+","2"
47449,"explodie.org","A+","4"
47451,"cloudinaction.com","A+","4"
22864,"myair.cz","A+","2"
22800,"quotes.bennetts.co.uk","A+","4"
22777,"gazelle.ihe.net","A+","4"
47454,"server1.heinle-it.de","A+","4"
47153,"sbox.jrelax.com","A+","4"
47479,"app.hygea.plus","A+","4"
4867,"cloud-lium.univ-lemans.fr","A+","2"
47485,"lavinya.net","A+","4"
64917,"mdm.sho.be","A+","4"
13176,"support.chur.ch","A+","4"
47495,"tyknet.ddns.net","A+","2"
64920,"agilewand.com","A+","4"
3042,"hboeck.de","A+","4"
22855,"synermaxx.com.ph","A+","4"
64923,"cloud.pnc6.uk","A+","4"
6941,"my.workshare.com","A+","4"
64928,"www.siantar24jam.com","A+","2"
13153,"linode.com","A+","4"
47511,"minecraft.en.softonic.com","A+","4"
13192,"energy.gov","A+","4"
4208,"test.easylience.com","A+","4"
47521,"billing.dylanderr.us","A+","4"
22912,"status.aps.odin.com","A+","2"
22716,"www.animaux-bois-animaux-bronzes.com","A+","2"
22898,"bizword.ru","A+","4"
6932,"redbot.org","A+","4"
48776,"pasientsky.no","A+","4"
22923,"www.efs.sante.fr","A+","4"
47542,"zapzap.dk","A+","4"
47544,"filetransfer.viasystems.com","A+","4"
64951,"www.ocbc.com","A+","2"
13191,"fafsa.ed.gov","A+","2"
42915,"issa.org.pl","A+","4"
48772,"answers.microsoft.com","A+","2"
3151,"www.binarization.com","A+","2"
11409,"skynetcloud.tk","A+","4"
23890,"cag.meyertimber.com","A+","4"
22967,"clarityspeechlanguage.com","A+","4"
64962,"jmr.dynvpn.de","A+","4"
13199,"fafsa4caster.ed.gov","A+","2"
22972,"bankieren.triodos.nl","A+","2"
47587,"zuckerwatte.galovic.at","A+","4"
7722,"portal.sdi.bg","A+","4"
22924,"animaux-bois-animaux-bronzes.com","A+","null"
47599,"cccancer.com","A+","4"
4286,"ctpe.net","A+","4"
47618,"123djdrop.com","A+","4"
64981,"myoueb.fr","A+","4"
22924,"animaux-bois-animaux-bronzes.com","A+","2"
47620,"www.laborijn.nl","A+","2"
48809,"betnet.review","A+","4"
13982,"www.cupfighter.net","A+","2"
13216,"webmail.pandocchi.it","A+","4"
23011,"www.guihua.com","A+","4"
6959,"zhaochen.xyz","A+","4"
47617,"beezle.xyz","A+","4"
47177,"hurt.tragar.pl","A+","4"
11644,"4host.ch","A+","4"
23012,"www.web-summum.com","A+","2"
48755,"www2.unasus.gov.br","A+","4"
24845,"mctherealm.net","A+","null"
47655,"slithery.uk","A+","4"
64991,"steelhost.de","A+","4"
47664,"id.washingtonpost.com","A+","2"
47658,"portal.accenture.com","A+","2"
66674,"app.treatup.in","A+","4"
47675,"www.bram.us","A+","4"
24845,"mctherealm.net","A+","2"
7508,"sourceforge.net","A+","2"
24861,"dogs.egov.basgov.com","A+","4"
38942,"my.if.com","A+","2"
13040,"paramountutility.com","A+","4"
23051,"49889.com","A+","2"
23071,"www.restorationcapital.com","A+","2"
65017,"woosa.works","A+","4"
34808,"meta.discourse.org","A+","4"
21776,"nc.c-rieger.de","A+","4"
22127,"repo.pcgamingfreaks.at","A+","4"
47614,"api.beezle.xyz","A+","4"
24882,"portal.gdc.cancer.gov","A+","4"
6971,"www.securitasdirect.fr","A+","4"
48831,"cloud.sophos.com","A+","2"
13235,"sso.mskcc.org","A+","4"
39624,"fascia.fit","A+","4"
22844,"test.fuu-ticket.com","A+","4"
24888,"beachaway.com.au","A+","2"
50812,"ebanking.bweb-portal.com","A+","4"
23138,"www.mainaccount.com","A+","2"
22698,"sinfo.senati.edu.pe","A+","4"
65036,"android.izzysoft.de","A+","4"
48854,"git.dammit.at","A+","4"
47753,"www.sportprofit.pl","A+","4"
48856,"sofor.vdesk.fi","A+","4"
65047,"ws.lziad.com","A+","4"
10375,"secure.doccle.be","A+","4"
38720,"stackideas.com","A+","4"
3441,"koarmatim.tnial.mil.id","A+","4"
23212,"meya-demo.ctrl.ucla.edu","A+","4"
23178,"wwwtest.sagamorehn.com","A+","2"
47777,"www.garaventalift.com","A+","4"
14070,"www.visaform.com.br","A+","2"
65059,"admin.letter.cz","A+","4"
4026,"m.ideal.dbs.com","A+","4"
21295,"www.mcpat.com","A+","2"
65061,"portal.tvnmedia.pl","A+","4"
23133,"admision.senati.edu.pe","A+","4"
13269,"bestbonuses.co.uk","A+","4"
23207,"www.vwmidtowntoronto.com","A+","4"
47509,"www.c3d2.de","A+","4"
47818,"goldreward.io","A+","4"
24921,"giftcards.hyperdomeshopping.com.au","A+","2"
17582,"miap.eu","A+","4"
23217,"system35.pos.infogenesisasp.com","A+","2"
64135,"autotiket.com","A+","4"
15141,"transfers.do","A+","2"
24949,"www.ruddwisdom.com","A+","4"
23267,"www.humberviewvw.com","A+","4"
23229,"dorfcloud.ddns.net","A+","4"
23237,"id.atlassian.com","A+","2"
48926,"avalon.land","A+","4"
23248,"hukaloh.com","A+","4"
65088,"gitlab.orchestra.eu","A+","4"
1776,"planetvampire.com","A+","4"
23261,"www.aeroship.io","A+","2"
22917,"marksandspencer.ru","A+","4"
48935,"yubileyny.meteoweb.ru","A+","4"
23284,"payments.goldstarpayments.com","A+","4"
23276,"jksinton.com","A+","4"
24961,"messageboard.qualysoft.com","A+","4"
23285,"system31.pos.infogenesisasp.com","A+","2"
47859,"payment.architrade.com","A+","2"
23282,"sa-biysk.ru","A+","4"
14497,"ap.ssso.demodesu.com","A+","2"
24968,"onepass.regions.com","A+","4"
47855,"nijm.nl","A+","4"
47879,"repositorio.ucacue.edu.ec","A+","4"
65129,"cloud.elie.ski","A+","4"
47886,"www.griffintel.com","A+","4"
48940,"rwth-aachen.sciebo.de","A+","4"
48919,"data.helsecert.no","A+","4"
1192,"protonmail.com","A+","4"
47897,"mail.protonmail.com","A+","4"
23312,"sso.auth.api.edenred.com","A+","2"
24981,"victorcanera.com","A+","4"
23317,"fz.se","A+","4"
24990,"www.stellar.org","A+","2"
23331,"rebateportal.gsk.com","A+","2"
23342,"o1d5cratch.tk","A+","4"
47938,"fyjv.me","A+","4"
23339,"starcomproj.com","A+","4"
25006,"dtps.dymadoo.de","A+","4"
47938,"fyjv.me","A+","4"
26246,"www.internetovehazardnihry.cz","A+","4"
13313,"sst002secure.efrontcloud.com","A+","2"
6998,"przepiorka.de","A+","4"
25013,"www.renmarkclub.com.au","A+","2"
26268,"idns9.com","A+","4"
3470,"ubuntu.epochalypse.eu","A+","4"
47964,"asset21db.directhitpmd.net","A+","4"
47957,"apps.decideware.com","A+","2"
65172,"www.quicksign.fr","A+","4"
47966,"search.disroot.org","A+","4"
34655,"geocoding.geo.census.gov","A+","4"
3333,"wordpress.com","A+","2"
13327,"cll-courses.cisco.com","A+","4"
65186,"sddg.ddns.net","A+","4"
65184,"www.woebot.io","A+","2"
790,"explorer.ubiome.com","A+","2"
24087,"kcmba.org","A+","2"
23395,"probsd.pl","A+","4"
8208,"paste.simplylinux.ch","A+","4"
47981,"adge.com","A+","2"
23753,"crt.sh","A+","2"
4617,"noxhost.ru","A+","4"
65196,"www.redballoonsecurity.com","A+","2"
25043,"thecustomizewindows.com","A+","4"
25044,"delta.vc.net.ua","A+","2"
444,"api.lengow.net","A+","2"
25049,"rollettpro.com","A+","2"
23414,"keepersecurity.com","A+","2"
47998,"web.pulsepoint.org","A+","4"
23439,"www.viabcp.com","A+","4"
19269,"hushfile.it","A+","4"
23422,"tammis.net","A+","4"
19281,"portal.pasientsky.no","A+","4"
48966,"mijn.kwadraad.nl","A+","4"
48964,"webkolektiv.com","A+","4"
3117,"vpn.pdsgroup.com.ph","A+","4"
65218,"galens.net","A+","4"
65219,"microstorage.com.br","A+","4"
48982,"www.kwadraad.nl","A+","4"
23519,"secure.wombat-labs.com","A+","4"
17097,"www.frogbywyplay.com","A+","4"
23466,"deathstar.name","A+","4"
37026,"malte-kiefer.de","A+","4"
1747,"data.birminghamal.gov","A+","4"
13347,"community.elgg.org","A+","4"
23466,"deathstar.name","A+","4"
11083,"github.com","A+","2"
23422,"tammis.net","A+","4"
23501,"foo.okta.com","A+","2"
19938,"cbbank.com","A+","4"
23455,"smartpointams.com","A+","4"
25105,"manager.renr.es","A+","4"
7029,"api.denizen.io","A+","4"
48112,"paramedical.jobreadyplus.com","A+","2"
25129,"wiki.jamesdomain.co.uk","A+","4"
23632,"invoicelabs.zoho.com","A+","4"
23564,"minarca.net","A+","4"
48116,"alavio.eu","A+","null"
13139,"www.ulabox.com","A+","null"
49001,"dveridaokna.ru","A+","4"
23683,"axts06.axxerion.com","A+","4"
48116,"alavio.eu","A+","4"
23625,"www.premiumize.me","A+","2"
23657,"www.docusign.net","A+","2"
48130,"cloud.greyscale.pe.kr","A+","4"
23667,"www.grantrequest.com","A+","2"
23681,"starka.st","A+","4"
13139,"www.ulabox.com","A+","2"
25164,"2girl.in","A+","2"
23719,"hloe0xff.ru","A+","4"
23702,"forums.eveonline.com","A+","4"
13379,"ketling.prz.edu.pl","A+","4"
25179,"alphanodes.com","A+","4"
23764,"remotectx.nyumc.org","A+","4"
48179,"expertportal.imedecs.com","A+","4"
23887,"ma.ttias.be","A+","4"
37490,"www.brid.gy","A+","2"
23769,"webmail.a2samenwerking.nl","A+","null"
10795,"abnamro.nl","A+","2"
9572,"www.mail.com","A+","2"
23789,"ebd39.medialinktv.com","A+","4"
23769,"webmail.a2samenwerking.nl","A+","null"
23830,"itservicedesk.nih.gov","A+","2"
65313,"roushbeard.com","A+","4"
25194,"owncloud.z0p.org","A+","4"
6018,"www.kpn.com","A+","2"
13404,"pantomics.com","A+","4"
25211,"www.wireshark.org","A+","2"
23818,"weddingapp.me","A+","4"
8844,"eko.org.nz","A+","4"
18525,"www.pgp378.me","A+","4"
7031,"airbnb.es","A+","4"
9828,"web.de","A+","2"
23832,"labduck.duckdns.org","A+","4"
23843,"cccm.thinkculturalhealth.hhs.gov","A+","4"
14902,"example.firebaseapp.com","A+","2"
25386,"login.yahoo.com","A+","2"
48228,"consafe.at","A+","4"
21578,"musaned.com.sa","A+","4"
887,"daovanggame.com","A+","4"
3487,"yawnbox.com","A+","4"
23685,"training.nih.gov","A+","4"
1578,"survey.vitensenteret.com","A+","4"
9463,"discordapp.com","A+","2"
63050,"mantor.org","A+","4"
48272,"wochalei.com","A+","4"
25231,"cloud.d1m0.com","A+","4"
48277,"dotvpn.com","A+","4"
22051,"www.ssllabs.com","A+","4"
23881,"owasp.org","A+","4"
13410,"www.yum0.cn","A+","4"
23890,"cag.meyertimber.com","A+","4"
7063,"darpmak.is","A+","4"
48287,"developer.zoho.com","A+","2"
48288,"www.hayadams.com","A+","4"
40937,"www.tripapic.com","A+","4"
48289,"dcl-ro.zoho.com","A+","2"
23903,"relativity-b.ldiscovery.com","A+","4"
48292,"www.rockbrookcamp.com","A+","2"
2035,"www.advokat-romanov.com","A+","4"
23892,"drive.institutoodeon.org.br","A+","4"
23889,"danubecloud.com","A+","4"
25248,"nec.beaconinsight.com","A+","4"
25244,"cm.zoho.com","A+","2"
25250,"jimmyxu.org","A+","4"
23930,"readsift.com","A+","4"
48311,"moto.courses","A+","4"
7067,"johannes-bauer.com","A+","4"
48292,"www.rockbrookcamp.com","A+","2"
18346,"netflix.com","A+","2"
13432,"bank2.bank","A+","4"
13429,"ticket.hfhosting.pw","A+","4"
48332,"sdpondemand-ro.manageengine.com","A+","2"
23934,"mychart.hfhs.org","A+","2"
48335,"sdpondemand.manageengine.com","A+","2"
23966,"mattermost.e-dapt.net","A+","4"
48341,"search.charmtracker.com","A+","2"
23943,"www.cadeauspecials.nl","A+","4"
7015,"www.direct.aviva.co.uk","A+","2"
23985,"vitosine.se","A+","4"
